target,uri,target_context,roberta_score
cooked,https://centralstandardtimes.com/2015/10/28/of-polls-presbyterians-and-seventh-day-adventists/,"physician and relatively sane person as Carson.
There’s still plenty of politics left, and that awful budget deal that’s being cooked up will surely figure in it, and somebody who has actually won an election before might wind up winning this",-0.9999
thirsty,https://www.sportsmansguide.com/product/index/potable-chlorine-dioxide-tabs-120-count?a=2099283,"Thirsty, but not that thirsty? Well, when you're faced with the prospect of drinking water of questionable microbiological quality, turn to",-0.9999
sick,http://expressyourcreativity.blogspot.com/2008_09_01_archive.html,"that night, crawled into bed around 1:30 with my head still pounding. I woke up early the next morning so sick. I laid around and when I finally felt better, my mom called me over to their house for a photo",-0.9999
lit,https://agfundernews.com/category/biotech-2/,"like, fish, in a vegetable garden… on a roof!
Imagine a bunch of skinny jean-wearing hipsters sitting in a well lit studio above a Cambridge coffee shop adorned with minimalist artwork, drafting the next greatest amalgamation of styles of sofa bed,",-0.9999
sick,https://fictioningdevelopment.org/,Kanuri slave girl whom he saved from her masters. Fatimeh was caught up in a love triangle with Sunsaye’s love sick son Rikku and Hodio whom she eloped with. All Sunsaye wanted was to bring Fatimeh back to his most loved,-0.9999
shook,https://fictioningdevelopment.org/,"wife. More painful for him is the news that Hodio quite the Nomadic life and settled into sugar making.
Sunsaye shook his head disapprovingly, ‘You have given up cattle For this? You whom I brought up with the cattle in your",-0.9999
fire,https://fictioningdevelopment.org/,"no more.
In Sunsaye’s words, ‘on the day of death, there is no medicine.’ After gathering his family round the fire again; each telling what they had seen and heard since their separation, Mai Sunsaye died.
Like the author Cyprain Ekwensi,",-0.9999
basic,http://www.ccnablog.com/network-layer/,"on addressing in IPv4 as well as in subsequent chapters.
The network layer defines communication over the network through four basic processes which are addressing, routing, encapsulation and decapsulation. These concepts are vital in understanding routing.
You may have sent a",-0.9999
lit,https://www.disjecta.org/portfolio-items/behind-the-legend-of-jt-leroy-a-benefit-for-pear/,"as The Best American
Nonrequired Reading 2003, edited by Dave Eggers and read by Tatum
O’Neal on audio edition; MTV’s Lit Riffs; XXX, edited by Timothy
Greenfield-Sanders; Nadav Kander’s Beauty’s Nothing; and The Fourth
Sex, Adolescent Extremes, edited by Francesco Bonami",-0.9999
basic,http://tupeak.net/c-is-for-compassion,"simple thing. Some practitioners I’ve encountered, mostly very competent ones, had an apparent lack of ability to show compassion or basic caring for another person. To these few, I was simply a medical challenge placed in front of them upon which",-0.9999
epic,https://www.seeker.com/preserved-poop-points-way-to-hannibals-historic-path-1771165574.html,"a once-steaming pile.
The findings were published online March 8 in the journal Archaeometry.
Original article on Live Science.
10 Epic Battles that Changed History The 7 Most Mysterious Archaeological Finds on Earth Fight, Fight, Fight: The History of Human Aggression",-0.9999
hella,http://www.autoanything.com/lights/65A6625A0A0.aspx,You need a driving light that offers more than just a brilliant white light beam. The Hella 500 Black Magic Driving Light Kit gives you premium lighting as well as an aggressive blackout look when not in,-0.9999
hella,http://www.autoanything.com/lights/65A6625A0A0.aspx,"Black Optics technology, they turn dark as death when off. Includes 2 lamps, H2 bulbs and wiring. 1-year warranty.
The Hella Micro FF Fun Cube Driving & Fog Lights illuminate the road better than lamps twice their size. The Free-Form lighting",-0.9999
hella,http://www.autoanything.com/lights/65A6625A0A0.aspx,"1-year warranty
For a big ol’ set of lights to match your big ol’ off-roader, equip your ride with the Hella 700FF Driving Light Kit. Sized 13% larger than Hella 500’s, these beasts deliver the illumination and look you deserve. Includes",-0.9999
hella,http://www.autoanything.com/lights/65A6625A0A0.aspx,"to match your big ol’ off-roader, equip your ride with the Hella 700FF Driving Light Kit. Sized 13% larger than Hella 500’s, these beasts deliver the illumination and look you deserve. Includes 2 lamps, bulbs, stone shields, harness & switch. 1-year",-0.9999
hella,http://www.autoanything.com/lights/65A6625A0A0.aspx,"lamps, bulbs, stone shields, harness & switch. 1-year warranty.
Cut through the gloom on desolate desert trails with the blinding Hella FF200 Xenon Driving Light Kit. Compact enough to mount practically anywhere, these dazzling xenon off-road lamps deliver unbeatable illumination and",-0.9999
hella,http://www.autoanything.com/lights/65A6625A0A0.aspx,"deliver unbeatable illumination and style to your ride. Ballasts included. 1-year warranty.
Cast a cutting-edge beam of light with the Hella Micro DE Xenon Driving Light Kit. Small in size and big on power, these driving lights illuminate the road with",-0.9999
fire,http://patriciabralley.blogspot.com/2007/10/platos-dialogs.html,"cave in which prisoner’s are bound so that they can only see the shadows cast upon the wall from a fire lit behind them.
They think that this is all there is and that the shadows are real.
And even if",-0.9999
lit,http://patriciabralley.blogspot.com/2007/10/platos-dialogs.html,"in which prisoner’s are bound so that they can only see the shadows cast upon the wall from a fire lit behind them.
They think that this is all there is and that the shadows are real.
And even if released",-0.9999
fire,http://patriciabralley.blogspot.com/2007/10/platos-dialogs.html,"there is and that the shadows are real.
And even if released and forced to turn around to see the fire and the puppets, they become bewildered and unhappy.
Only a few can bear to realize that the shadows are not",-0.9999
fire,https://remakelearning.org/blog/2013/02/14/serious-fun-and-games-in-pittsburgh/,"Chestney Harvey, Director of the Art+Technology Initiative, planned for about 50 people. Five hundred showed up. “We almost broke the fire code,” she said. It was then that she knew there was something here.
“Here” is Pittsburgh, and the “something” is",-0.9999
fire,http://www.zimbio.com/Matt+Kenseth,"It one of the more bizarre Daytona 500s in recent memory, complete with rain, fire, wreckage, fog, and delays, it was Matt Kenseth who saw the checkered flag wave.After a wild and unprecedented 36 hours",-0.9999
tea,https://in.pinterest.com/pin/323485185712781886/,"bit cluttered so I wouldn't want 4 scales, but maybe one old one would be cool
Pallet and Reclaimed Wood Tea & Coffee Station 99 Pallets
Farmhouse Kitchen Cabinet-you can't beat it for storage in a country style or vintage kitchen",-0.9999
basic,http://ionadove.blogspot.com/2011_04_01_archive.html,"only nation to suffer but few other countries are beset with all four at once. For me, it raises the basic question, does human collective consciousness impact weather?
There is a lovely story called ""The Rainmaker"" Jung was fond of relating.",-0.9999
mid,https://www.trocadero.com/stores/momoyamagallery/catalog/Antiques/Regional-Art/Asian/?&sortfield=id&sortdir=SORT_ASC&view=list,"god of learning and a great and important figure in the history of Japanese culture.
It is obviously from the Mid Edo Period and one of the most impressing pieces of art in our collection with its mysterious and spiritual character.",-0.9999
tea,https://www.trocadero.com/stores/momoyamagallery/catalog/Antiques/Regional-Art/Asian/?&sortfield=id&sortdir=SORT_ASC&view=list,"called ROKKOYO in Japan. And such a glaze with taste of mud is SETO...
This is a 150 years old tea bowl of Kyoto...
Antique Wooden Buddhist Temple Bell (mokugyo), dating from the end of the Edo Period. 15 x 15",-0.9999
tea,https://www.trocadero.com/stores/momoyamagallery/catalog/Antiques/Regional-Art/Asian/?&sortfield=id&sortdir=SORT_ASC&view=list,"tiny chip on the lip but no other damage and no repairs. It dates from the late Edo Period.
The Tea Bowl is from the Dikran G. Kelekian Collection.
Kelekian (1868-1951) was a very important dealer and collector, largely in the",-0.9999
tea,https://www.trocadero.com/stores/momoyamagallery/catalog/Antiques/Regional-Art/Asian/?&sortfield=id&sortdir=SORT_ASC&view=list,"Japanese potters.
It is one of the Mino styles originating in the late 16th century. It takes its name from tea masterFuruta Oribe (1544¨C1615...
$3200 Already Sold
A spectacular Meiji period Tenmoku Chawan by Eiraku Zengoro decorated in a flamboyant style",-0.9999
fire,https://www.pokernews.com/news/2016/08/five-thoughts-holz-heater-negreanu-s-podcast-and-pokerstars-25658.htm,"apps here. Stay on top of the poker world from your phone with our mobile iOS and Android app, or fire up our iPad app on your tablet. You can also update your own chip counts from poker tournaments around the",-0.9999
mid,http://en.twwtn.com/detail_109264.htm,"all the rest of it. The sparsity quota will be warmly welcomed by those head teachers"".
Nigel Huddleston, MP for Mid Worcestershire, said funding per pupil in his area was £1,000 per head lower than in neighbouring areas. ""Not everybody who",-0.9999
fire,http://algarvecakes.com/image-187/,"As with buyer,should be taken as well. Since most providers offer discounts to the current market or evading the police, fire station and a promise.
If you would only ensure that your vehicle later on. Before you decide to stay on",-0.9999
fire,http://algarvecakes.com/image-187/,what benefits are for your lifestyle. Below are ofeven got close to perfect and so on. Before securing cover from fire and theft rankings. If you are going to be stopped by a number of years. Many borrowers onyour driving record.,-0.9999
fire,http://algarvecakes.com/image-187/,"in Baja, most locals and drivingdollars a month, a week EVERY week? Have you ever filed against a third party fire and theft policy covers anyone who has faced severe dent. One of the insurances individualsdamages that might take around an",-0.9999
basic,http://algarvecakes.com/image-187/,you have a choice. The services are not being used in the real possibility of the one constant is your basic liability insurance per injuredthe refund offer. Now they can to prevent against losses occurred in the first concepts that are,-0.9999
basic,http://algarvecakes.com/image-187/,will lower rates. Also there are websites which provide coverage to pay extra for these imported vehicles will verify orcore basic approach to use the points that they are actually many companies are there to read all especially if you are,-0.9999
basic,https://www.edmunds.com/mitsubishi/lancer/2012/?style=101418653&trim=ralliart,"wheel drive. Available transmissions include: 5-speed manual, continuously variable-speed automatic. The 2012 Lancer comes with a 5 yr./ 60000 mi. basic warranty, a 5 yr./ unlimited mi. roadside warranty, and a 10 yr./ 100000 mi. powertrain warranty.
What's a good price",-0.9999
